Revista Produção e Desenvolvimento	Journal	collected from a compatible aggregator		http://revistas.cefet-rj.br/index.php/producaoedesenvolvimento
Journal of Causal Inference	Journal	collected from a compatible aggregator		https://www.degruyter.com/view/journals/jci/jci-overview.xml
Atmospheric Measurement Techniques	Journal	collected from a compatible aggregator		http://www.atmospheric-measurement-techniques.net/home.html
Geosfera Indonesia	Journal	collected from a compatible aggregator		https://jurnal.unej.ac.id/index.php/GEOSI
Revista Colombiana de Bioética	Journal	collected from a compatible aggregator		http://revistas.unbosque.edu.co/index.php/RCB
Revista Hábitat Sustentable	Journal	collected from a compatible aggregator		http://www.revistahabitatsustentable.cl
Protetyka Stomatologiczna	Journal	collected from a compatible aggregator		http://www.prot.stomat.net
Journal of Dental Research and Review	Journal	collected from a compatible aggregator		http://www.jdrr.org/
Journal of Hearing Sciences and Otolaryngology	Journal	Not yet registered		http://journals.sbmu.ac.ir/otolaryngology
Jurnal Litigasi	Journal	collected from a compatible aggregator		http://journal.unpas.ac.id/index.php/litigasi/index
Revista Gestión I+D	Journal	collected from a compatible aggregator		http://saber.ucv.ve/ojs/index.php/rev_GID
Cahiers Victoriens et Edouardiens	Journal	collected from a compatible aggregator		http://cve.revues.org
Anuário de Literatura	Journal	collected from a compatible aggregator		https://periodicos.ufsc.br/index.php/literatura
Jati	Journal	Not yet registered		https://journal.umy.ac.id/index.php/jati
BMC Cancer	Journal	collected from a compatible aggregator		http://bmccancer.biomedcentral.com
Open Review of Educational Research	Journal	collected from a compatible aggregator		https://www.tandfonline.com/journals/rrer
Novitates Caribaea	Journal	collected from a compatible aggregator		http://novitatescaribaea.do
Bulletin of Materials Science	Journal	collected from a compatible aggregator		http://www.ias.ac.in/matersci/
Babcock University Medical Journal	Journal	collected from a compatible aggregator		https://bumj.babcock.edu.ng/
Synergies Afrique des Grands Lacs	Journal	Not yet registered		http://gerflint.fr/afrique-des-grands-lacs
MADGU Mundo, Arquitectura, Diseño Gráfico y Urbanismo	Journal	Not yet registered		https://madgu.unison.mx/index.php/madgu
Comparative Philosophy	Journal	collected from a compatible aggregator		http://www.comparativephilosophy.org
Frontiers in Forests and Global Change	Journal	collected from a compatible aggregator		https://www.frontiersin.org/journals/forests-and-global-change#
Iraqi Journal for Computer Science and Mathematics	Journal	Not yet registered		https://journal.esj.edu.iq/index.php/IJCM/index
South-East European Forestry	Journal	collected from a compatible aggregator		http://www.seefor.eu/
Translational Neurodegeneration	Journal	collected from a compatible aggregator		https://translationalneurodegeneration.biomedcentral.com
Journal of Shanghai Normal University (Natural Sciences)	Journal	collected from a compatible aggregator		http://qktg.shnu.edu.cn/zrb/shsfqkszrben/ch/index.aspx
Advances in Condensed Matter Physics	Journal	collected from a compatible aggregator		https://www.hindawi.com/journals/acmp/
SSM: Qualitative Research in Health	Journal	collected from a compatible aggregator		https://www.journals.elsevier.com/ssm-qualitative-research-in-health
International Journal of Educational Management and Development Studies	Journal	Not yet registered		https://iiari.org/journals/ijemds/
Journal of Epidemiology and Global Health	Journal	collected from a compatible aggregator		https://www.springer.com/journal/44197
Austrian Studies in Social Anthropology	Journal	collected from a compatible aggregator		http://www.univie.ac.at/alumni.ethnologie/journal/index.html
Journal of Virtual Worlds Research	Journal	collected from a compatible aggregator		http://journals.tdl.org/jvwr
Philosophy Kitchen	Journal	collected from a compatible aggregator		https://www.ojs.unito.it/index.php/philosophykitchen/
Jurnal Sains &amp; Teknologi Lingkungan	Journal	collected from a compatible aggregator		http://journal.uii.ac.id/index.php/JSTL
Lite: Jurnal Bahasa, Sastra, dan Budaya	Journal	collected from a compatible aggregator		http://publikasi.dinus.ac.id/index.php/lite/index
Bunron	Journal	collected from a compatible aggregator		http://www.bunron.org
Metals	Journal	collected from a compatible aggregator		http://www.mdpi.com/journal/metals
Documents d'Anàlisi Geogràfica	Journal	collected from a compatible aggregator		https://dag.revista.uab.es/
ISRN Operations Research	Journal	collected from a compatible aggregator		https://www.hindawi.com/journals/isrn.operations.research/
Journal of Minimal Access Surgery	Journal	collected from a compatible aggregator		http://www.journalofmas.com/
Agrology	Journal	collected from a compatible aggregator		http://ojs.dsau.dp.ua/index.php/agrology
Cuadiernu	Journal	Not yet registered		http://www.laponte.org/cuadiernu
Journal of Medical Biochemistry	Journal	collected from a compatible aggregator		http://www.degruyter.com/view/j/jomb
Matèria	Journal	collected from a compatible aggregator		http://revistes.ub.edu/index.php/materia
ACI Avances en Ciencias e Ingenierías	Journal	collected from a compatible aggregator		https://revistas.usfq.edu.ec/index.php/avances
Erhvervshistorisk Årbog	Journal	collected from a compatible aggregator		http://ojs.statsbiblioteket.dk/index.php/eaa/index
Historia i Polityka	Journal	collected from a compatible aggregator		http://apcz.umk.pl/czasopisma//index.php/HiP
SciPost Physics	Journal	collected from a compatible aggregator		https://scipost.org/SciPostPhys
Journal the Winners	Journal	collected from a compatible aggregator		https://journal.binus.ac.id/index.php/winners
Perspectivas en Psicología	Journal	Not yet registered		http://www.seadpsi.com.ar/revistas/index.php/pep/index
Liquids	Journal	collected from a compatible aggregator		https://www.mdpi.com/journal/liquids
Revista Cubana de Enfermería	Journal	collected from a compatible aggregator		http://scielo.sld.cu/scielo.php?script=sci_serial&pid=0864-0319&lng=en&nrm=iso
Middle Atlantic Review of Latin American Studies	Journal	Not yet registered		http://www.marlasjournal.com
Education Strategies in Medical Sciences	Journal	collected from a compatible aggregator		http://www.edcbmj.ir/index.php?slc_lang=en&amp;sid=1
Materiales para la Historia del Deporte	Journal	collected from a compatible aggregator		http://polired.upm.es/index.php/materiales_historia_deporte/
Russian Journal of Economics	Journal	collected from a compatible aggregator		https://rujec.org/
Peshawar Journal of Psychology and Behavioral Sciences	Journal	collected from a compatible aggregator		http://www.pjpbsicp.com
IEEE Open Journal of Vehicular Technology	Journal	collected from a compatible aggregator		https://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=8782711
History and Political Science	Journal	collected from a compatible aggregator		http://www.vestnik-mgou.ru/istor/
Journal of Circulating Biomarkers	Journal	collected from a compatible aggregator		https://journals.aboutscience.eu/index.php/jcb
Parasite	Journal	collected from a compatible aggregator		http://www.parasite-journal.org/
Biotechnology Research International	Journal	collected from a compatible aggregator		https://www.hindawi.com/journals/btri/
Uluslararası Türk Lehçe Araştırmaları Dergisi	Journal	collected from a compatible aggregator		https://dergipark.org.tr/en/pub/turklad
Indonesian Community Journal	Journal	Not yet registered		https://ejournal.uniramalang.ac.id/index.php/i-com
Asian-Pacific Law & Policy Journal	Journal	Not yet registered		http://www.hawaii.edu/aplpj/
Bocconi Student-Edited Legal Papers	Journal	collected from a compatible aggregator		http://www.bocconilegalpapers.org
Scrinium	Journal	collected from a compatible aggregator		http://www.brill.com/scri
Revista Estilos de Aprendizaje	Journal	collected from a compatible aggregator		http://www.revistaestilosdeaprendizaje.com
Rivista CQIA	Journal	Not yet registered		https://forperlav.unibg.it/index.php/fpl
Jurnal Keperawatan	Journal	Not yet registered		https://ejournal.umm.ac.id/index.php/keperawatan
sui-generis	Journal	collected from a compatible aggregator		http://sui-generis.ch
Tri Dasa Mega	Journal	collected from a compatible aggregator		http://jurnal.batan.go.id/index.php/tridam/index
Nanomaterials	Journal	collected from a compatible aggregator		https://www.mdpi.com/journal/nanomaterials
Journal of Hyperspectral Remote Sensing	Journal	collected from a compatible aggregator		http://www.revista.ufpe.br/jhrs/index.php/revista
Revueltas	Journal	collected from a compatible aggregator		https://revistarevueltas.cl/ojs/index.php/revueltas
Journal of Health and Social Sciences	Journal	collected from a compatible aggregator		http://journalhss.com/
Perioperative Medicine	Journal	collected from a compatible aggregator		https://perioperative.org.ua/index.php/prtmdc
PPAR Research	Journal	collected from a compatible aggregator		https://www.hindawi.com/journals/ppar/
Plaza Pública: Revista de Trabajo Social	Journal	collected from a compatible aggregator		http://ojs2.fch.unicen.edu.ar:8080/ojs-3.1.0/index.php/plaza-publica
Knowledge &amp; Performance Management	Journal	collected from a compatible aggregator		https://businessperspectives.org/journals/knowledge-and-performance-management-2?category_id=30
Molecular &amp; Cellular Oncology	Journal	Not yet registered		https://www.tandfonline.com/journals/kmco20
Jurnal Teknodik	Journal	collected from a compatible aggregator		https://jurnalteknodik.kemdikbud.go.id
Revista Científica Sensus : Direito	Journal	Not yet registered		http://www.uninorte.edu.br/pesquisa/revista-direito.php
Journal of Sustainable Development Law and Policy	Journal	collected from a compatible aggregator		http://www.ogeesinstitute.edu.ng/journal
La Granja: Revista de Ciencias de la Vida	Journal	collected from a compatible aggregator		http://revistas.ups.edu.ec/index.php/granja
Journal of Modern Power Systems and Clean Energy	Journal	collected from a compatible aggregator		https://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=8685265
CEU Political Science Journal	Journal	collected from a compatible aggregator		http://politicalscience.ceu.edu/political-science-journal
Jurnal Geografi	Journal	collected from a compatible aggregator		http://journal.unnes.ac.id/nju/index.php/JG
Kansas Journal of Medicine	Journal	collected from a compatible aggregator		http://kjm.kumc.edu
RUDN Journal of Informatization in Education	Journal	collected from a compatible aggregator		http://journals.rudn.ru/informatization-education
Mens Sana Monographs	Journal	collected from a compatible aggregator		http://www.msmonographs.org/
Slavic Studies	Journal	collected from a compatible aggregator		http://src-home.slav.hokudai.ac.jp/publictn/slavic-studies/slavicstu-e.html
Przegląd Dermatologiczny	Journal	collected from a compatible aggregator		https://www.termedia.pl/Journal/Przeglad_Dermatologiczny-56
Èkonomika Regiona	Journal	collected from a compatible aggregator		http://www.economyofregion.com/
Iranian Journal of Basic Medical Sciences	Journal	collected from a compatible aggregator		http://ijbms.mums.ac.ir/
Journal of Spectral Imaging	Journal	collected from a compatible aggregator		https://www.impopen.com/jsi
Arctic, Antarctic, and Alpine Research	Journal	collected from a compatible aggregator		https://www.tandfonline.com/journals/uaar
Research Letters in Electronics	Journal	collected from a compatible aggregator		https://www.hindawi.com/journals/rle/
"Bulletin of Carol I"" National Defense University"""	Journal	collected from a compatible aggregator		https://revista.unap.ro/index.php/bulletin/index
Early Modern Literary Studies	Journal	collected from a compatible aggregator		http://extra.shu.ac.uk/emls
Opción	Journal	collected from a compatible aggregator		http://www.redalyc.org/revista.oa?id=310
Revista Cubana de Física	Journal	collected from a compatible aggregator		http://www.revistacubanadefisica.org/index.php/rcf/index
Труды БГТУ: Серия 2. Химические технологии, биотехнологии, геоэкология	Journal	Not yet registered		https://journals.belstu.by/index.php/first
